Путь;Имя файла;№ поля;Имя поля;Тип;Тип (расшифровка);Длина;Знаков после запятой;Флаги
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;1;IDENT_COD;N;числовой;7;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;2;N_DACH;C;символьный;15;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;3;N_DOGOVOR;N;числовой;10;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;4;RAYON;C;символьный;20;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;5;NAME_OF_ME;C;символьный;20;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;6;TIP_DACHI;C;символьный;10;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;7;F_NAME;C;символьный;20;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;8;L_NAME;C;символьный;20;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;9;FAMILY;C;символьный;25;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;10;CITY_1;C;символьный;20;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;11;POCT_INDEX;N;числовой;6;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;12;ADRESS;C;символьный;60;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;13;TELEFON;C;символьный;20;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;14;N_RESH;C;символьный;10;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;15;DAT_RESH;D;дата;8;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;16;S_OBSH;N;числовой;7;3;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;17;S_GILOY;N;числовой;7;3;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;18;DAT_DOG;D;дата;8;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;19;DAT_PRIV;D;дата;8;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;20;NU;N;числовой;2;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;21;PEREHOD;C;символьный;15;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;22;CHERT_1;C;символьный;25;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;23;CHERT_2;C;символьный;25;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;24;PRIM;C;символьный;30;0;
ARXIV/UDH3/UDH3/none/sss2.DBF;sss2.DBF;25;CHANGE;D;дата;8;0;
ARXIV/UDH3/UDH3/none/user.BAK;user.BAK;1;USER;C;символьный;15;0;
ARXIV/UDH3/UDH3/none/user.BAK;user.BAK;2;PASSW;C;символьный;10;0;
ARXIV/UDH3/UDH3/none/user.BAK;user.BAK;3;LEVEL;N;числовой;1;0;
ARXIV/UDH3/UDH3/none/user.BAK;user.BAK;4;ACCES;N;числовой;1;0;
ARXIV/UDH3/UDH3/none/user.dbf;user.dbf;1;USER;C;символьный;15;0;
ARXIV/UDH3/UDH3/none/user.dbf;user.dbf;2;PASSW;C;символьный;10;0;
ARXIV/UDH3/UDH3/none/user.dbf;user.dbf;3;LEVEL;N;числовой;1;0;
ARXIV/UDH3/UDH3/none/user.dbf;user.dbf;4;ACCES;N;числовой;1;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;1;NN;N;числовой;2;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;2;FPOLE;C;символьный;20;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;3;POLE;C;символьный;30;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;4;COMBO2;N;числовой;1;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;5;TEXT1;L;логический;1;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;6;COMBO3;L;логический;1;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;7;COMM5;L;логический;1;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;8;RTCOMBO3;N;числовой;1;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;9;RSCOMBO3;C;символьный;50;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;10;USLOV;C;символьный;100;0;
ARXIV/UDH3/UDH3/none/uslsearch.dbf;uslsearch.dbf;11;RES;N;числовой;1;0;
ARXIV/UDH3/Vfp98/FOXUSER.DBF;FOXUSER.DBF;1;TYPE;C;символьный;12;0;
ARXIV/UDH3/Vfp98/FOXUSER.DBF;FOXUSER.DBF;2;ID;C;символьный;12;0;
ARXIV/UDH3/Vfp98/FOXUSER.DBF;FOXUSER.DBF;3;NAME;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/FOXUSER.DBF;FOXUSER.DBF;4;READONLY;L;логический;1;0;
ARXIV/UDH3/Vfp98/FOXUSER.DBF;FOXUSER.DBF;5;CKVAL;N;числовой;6;0;
ARXIV/UDH3/Vfp98/FOXUSER.DBF;FOXUSER.DBF;6;DATA;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/FOXUSER.DBF;FOXUSER.DBF;7;UPDATED;D;дата;8;0;
ARXIV/UDH3/Vfp98/LABELS.DBF;LABELS.DBF;1;TYPE;C;символьный;12;0;
ARXIV/UDH3/Vfp98/LABELS.DBF;LABELS.DBF;2;ID;C;символьный;12;0;
ARXIV/UDH3/Vfp98/LABELS.DBF;LABELS.DBF;3;NAME;C;символьный;24;0;
ARXIV/UDH3/Vfp98/LABELS.DBF;LABELS.DBF;4;READONLY;L;логический;1;0;
ARXIV/UDH3/Vfp98/LABELS.DBF;LABELS.DBF;5;CKVAL;N;числовой;6;0;
ARXIV/UDH3/Vfp98/LABELS.DBF;LABELS.DBF;6;DATA;M;memo (текст);10;0;
ARXIV/UDH3/Vfp98/LABELS.DBF;LABELS.DBF;7;UPDATED;D;дата;8;0;
ARXIV/UDH3/Vfp98/ccc2.dbf;ccc2.dbf;1;IDENT_COD;N;числовой;7;0;
ARXIV/UDH3/Vfp98/ccc2.dbf;ccc2.dbf;2;EXP_2;C;символьный;67;0;
ARXIV/UDH3/Vfp98/ccc2.dbf;ccc2.dbf;3;N_DACH;C;символьный;15;0;
ARXIV/UDH3/Vfp98/ccc2.dbf;ccc2.dbf;4;NAME_OF_ME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ccc2.dbf;ccc2.dbf;5;S_OBSH;N;числовой;7;3;
ARXIV/UDH3/Vfp98/ccc3.dbf;ccc3.dbf;1;IDENT_COD;N;числовой;7;0;
ARXIV/UDH3/Vfp98/ccc3.dbf;ccc3.dbf;2;EXP_2;C;символьный;67;0;
ARXIV/UDH3/Vfp98/ccc3.dbf;ccc3.dbf;3;N_DACH;C;символьный;15;0;
ARXIV/UDH3/Vfp98/ccc3.dbf;ccc3.dbf;4;NAME_OF_ME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ccc3.dbf;ccc3.dbf;5;S_OBSH;N;числовой;7;3;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;1;IDENT_COD;N;числовой;7;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;2;N_DACH;C;символьный;15;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;3;N_DOGOVOR;N;числовой;10;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;4;RAYON;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;5;NAME_OF_ME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;6;TIP_DACHI;C;символьный;10;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;7;F_NAME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;8;L_NAME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;9;FAMILY;C;символьный;25;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;10;CITY_1;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;11;POCT_INDEX;N;числовой;6;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;12;ADRESS;C;символьный;60;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;13;TELEFON;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;14;N_RESH;C;символьный;10;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;15;DAT_RESH;D;дата;8;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;16;S_OBSH;N;числовой;7;3;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;17;S_GILOY;N;числовой;7;3;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;18;DAT_DOG;D;дата;8;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;19;DAT_PRIV;D;дата;8;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;20;NU;N;числовой;2;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;21;PEREHOD;C;символьный;15;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;22;CHERT_1;C;символьный;25;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;23;CHERT_2;C;символьный;25;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;24;PRIM;C;символьный;30;0;
ARXIV/UDH3/Vfp98/ssf2.DBF;ssf2.DBF;25;CHANGE;D;дата;8;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;1;IDENT_COD;N;числовой;7;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;2;N_DACH;C;символьный;15;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;3;N_DOGOVOR;N;числовой;10;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;4;RAYON;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;5;NAME_OF_ME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;6;TIP_DACHI;C;символьный;10;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;7;F_NAME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;8;L_NAME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;9;FAMILY;C;символьный;25;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;10;CITY_1;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;11;POCT_INDEX;N;числовой;6;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;12;ADRESS;C;символьный;60;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;13;TELEFON;C;символьный;20;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;14;N_RESH;C;символьный;10;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;15;DAT_RESH;D;дата;8;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;16;S_OBSH;N;числовой;7;3;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;17;S_GILOY;N;числовой;7;3;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;18;DAT_DOG;D;дата;8;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;19;DAT_PRIV;D;дата;8;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;20;NU;N;числовой;2;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;21;PEREHOD;C;символьный;15;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;22;CHERT_1;C;символьный;25;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;23;CHERT_2;C;символьный;25;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;24;PRIM;C;символьный;30;0;
ARXIV/UDH3/Vfp98/ssf4.dbf;ssf4.dbf;25;CHANGE;D;дата;8;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;1;IDENT_COD;N;числовой;7;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;2;N_DACH;C;символьный;15;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;3;N_DOGOVOR;N;числовой;10;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;4;RAYON;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;5;NAME_OF_ME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;6;TIP_DACHI;C;символьный;10;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;7;F_NAME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;8;L_NAME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;9;FAMILY;C;символьный;25;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;10;CITY_1;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;11;POCT_INDEX;N;числовой;6;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;12;ADRESS;C;символьный;60;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;13;TELEFON;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;14;N_RESH;C;символьный;10;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;15;DAT_RESH;D;дата;8;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;16;S_OBSH;N;числовой;7;3;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;17;S_GILOY;N;числовой;7;3;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;18;DAT_DOG;D;дата;8;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;19;DAT_PRIV;D;дата;8;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;20;NU;N;числовой;2;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;21;PEREHOD;C;символьный;15;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;22;CHERT_1;C;символьный;25;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;23;CHERT_2;C;символьный;25;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;24;PRIM;C;символьный;30;0;
ARXIV/UDH3/Vfp98/sss2.dbf;sss2.dbf;25;CHANGE;D;дата;8;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;1;IDENT_COD;N;числовой;7;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;2;N_DACH;C;символьный;15;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;3;N_DOGOVOR;N;числовой;10;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;4;RAYON;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;5;NAME_OF_ME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;6;TIP_DACHI;C;символьный;10;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;7;F_NAME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;8;L_NAME;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;9;FAMILY;C;символьный;25;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;10;CITY_1;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;11;POCT_INDEX;N;числовой;6;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;12;ADRESS;C;символьный;60;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;13;TELEFON;C;символьный;20;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;14;N_RESH;C;символьный;10;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;15;DAT_RESH;D;дата;8;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;16;S_OBSH;N;числовой;7;3;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;17;S_GILOY;N;числовой;7;3;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;18;DAT_DOG;D;дата;8;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;19;DAT_PRIV;D;дата;8;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;20;NU;N;числовой;2;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;21;PEREHOD;C;символьный;15;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;22;CHERT_1;C;символьный;25;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;23;CHERT_2;C;символьный;25;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;24;PRIM;C;символьный;30;0;
ARXIV/UDH3/Vfp98/sss4.dbf;sss4.dbf;25;CHANGE;D;дата;8;0;
ARXIV/UDH3/Vfp98/Api/Samples/EXAMPLES.DBF;EXAMPLES.DBF;1;XNAME;C;символьный;8;0;
ARXIV/UDH3/Vfp98/Api/Samples/EXAMPLES.DBF;EXAMPLES.DBF;2;DESCRIPTIO;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Api/Samples/EXAMPLES.DBF;EXAMPLES.DBF;3;C_CODE;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Api/Samples/EXAMPLES.DBF;EXAMPLES.DBF;4;X_CODE;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Api/Samples/EXAMPLES.DBF;EXAMPLES.DBF;5;WIN;L;логический;1;0;
ARXIV/UDH3/Vfp98/Api/Samples/EXAMPLES.DBF;EXAMPLES.DBF;6;DOS;L;логический;1;0;
ARXIV/UDH3/Vfp98/Api/Samples/EXAMPLES.DBF;EXAMPLES.DBF;7;BUILD;M;memo (текст);4;0;двоичное
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;1;SOURCE;C;символьный;100;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;2;DEST;C;символьный;100;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;3;COMPRESS;L;логический;1;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;4;REQUIRED;L;логический;1;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;5;CLASS;N;числовой;2;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;6;REFKEY;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;7;FOUND;L;логический;1;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;8;SOURCEDIR;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;9;VERSION;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;10;LANGUAGE;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;11;SETUPFILE;L;логический;1;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;12;CPRSFLAG;L;логический;1;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;13;VITAL;L;логический;1;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;14;READONLY;L;логический;1;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;15;SHARED;L;логический;1;0;
ARXIV/UDH3/Vfp98/Distrib.src/COMPRESS.DBF;COMPRESS.DBF;16;SYSTEM;L;логический;1;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;1;FIELDS;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;2;TYPE;C;символьный;4;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;3;REPORT;C;символьный;13;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;4;BANDINFO;C;символьный;15;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;5;PICTURE;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;6;REPFIELD;C;символьный;13;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;7;TEXT;C;символьный;13;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;8;BOX;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;9;LINE;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;10;WORKAREA;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;11;INDEX;C;символьный;14;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;12;RELATION;C;символьный;14;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;13;GROUP;C;символьный;13;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;14;PDSETUP;C;символьный;8;0;
ARXIV/UDH3/Vfp98/Filespec/26FRX.DBF;26FRX.DBF;15;VARIABLE;C;символьный;14;0;
ARXIV/UDH3/Vfp98/Filespec/26MNX.DBF;26MNX.DBF;1;FIELDS;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26MNX.DBF;26MNX.DBF;2;TYPE;C;символьный;4;0;
ARXIV/UDH3/Vfp98/Filespec/26MNX.DBF;26MNX.DBF;3;MENUSYSTEM;C;символьный;16;0;
ARXIV/UDH3/Vfp98/Filespec/26MNX.DBF;26MNX.DBF;4;SUBMENU;C;символьный;15;0;
ARXIV/UDH3/Vfp98/Filespec/26MNX.DBF;26MNX.DBF;5;ITEM;C;символьный;15;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;1;FIELDS;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;2;TYPE;C;символьный;4;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;3;HEADER;C;символьный;14;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;4;SCREEN_SET;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;5;SCREEN;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;6;PROGRAM;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;7;MENU;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;8;QUERY;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;9;REPORT;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;10;LABEL;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;11;LIBRARY;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;12;FORMAT;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;13;TABLE;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;14;INDEX;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;15;FILE;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26PJX.DBF;26PJX.DBF;16;APPLICATIO;C;символьный;11;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;1;FIELDS;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;2;TYPE;C;символьный;4;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;3;SCREEN;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;4;WORKAREA;C;символьный;13;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;5;INDEX;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;6;RELATION;C;символьный;14;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;7;TEXT;C;символьный;8;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;8;BOX;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;9;LINE;C;символьный;9;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;10;GROUP;C;символьный;10;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;11;LIST;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;12;TEXTBUTN;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;13;RADIOBUTN;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;14;CHECKBOX;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;15;GETFIELD;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;16;TEXTRGN;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;17;POPUP;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;18;PICTURE;C;символьный;13;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;19;SPINNER;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/26SCX.DBF;26SCX.DBF;20;INVISIBLBT;C;символьный;12;0;
ARXIV/UDH3/Vfp98/Filespec/60DBC.DBF;60DBC.DBF;1;FIELDNAME;C;символьный;10;0;
